Date,Open,High,Low,Close,Adj Close,Volume
1990-04-30,31.570000,31.570000,31.570000,31.570000,16.351093,0
1990-05-01,31.719999,31.719999,31.719999,31.719999,16.428793,0
1990-05-02,31.930000,31.930000,31.930000,31.930000,16.537554,0
1990-05-03,32.049999,32.049999,32.049999,32.049999,16.599707,0
1990-05-04,32.330002,32.330002,32.330002,32.330002,16.744724,0
1990-05-07,32.549999,32.549999,32.549999,32.549999,16.858673,0
1990-05-08,32.700001,32.700001,32.700001,32.700001,16.936365,0
1990-05-09,32.779999,32.779999,32.779999,32.779999,16.977814,0
1990-05-10,32.880001,32.880001,32.880001,32.880001,17.029591,0
1990-05-11,33.669998,33.669998,33.669998,33.669998,17.438757,0
1990-05-14,33.950001,33.950001,33.950001,33.950001,17.583767,0
1990-05-15,33.900002,33.900002,33.900002,33.900002,17.557877,0
1990-05-16,33.880001,33.880001,33.880001,33.880001,17.547527,0
1990-05-17,33.930000,33.930000,33.930000,33.930000,17.573423,0
1990-05-18,33.950001,33.950001,33.950001,33.950001,17.583767,0
1990-05-21,34.270000,34.270000,34.270000,34.270000,17.749506,0
1990-05-22,34.340000,34.340000,34.340000,34.340000,17.785778,0
1990-05-23,34.419998,34.419998,34.419998,34.419998,17.827202,0
1990-05-24,34.340000,34.340000,34.340000,34.340000,17.785778,0
1990-05-25,33.990002,33.990002,33.990002,33.990002,17.604492,0
1990-05-29,34.580002,34.580002,34.580002,34.580002,17.910078,0
1990-05-30,34.599998,34.599998,34.599998,34.599998,17.920429,0
1990-05-31,34.630001,34.630001,34.630001,34.630001,17.935966,0
1990-06-01,34.820000,34.820000,34.820000,34.820000,18.034372,0
1990-06-04,35.240002,35.240002,35.240002,35.240002,18.251913,0
1990-06-05,35.169998,35.169998,35.169998,35.169998,18.215652,0
1990-06-06,35.009998,35.009998,35.009998,35.009998,18.132778,0
1990-06-07,34.830002,34.830002,34.830002,34.830002,18.039551,0
1990-06-08,34.410000,34.410000,34.410000,34.410000,17.822027,0
1990-06-11,34.700001,34.700001,34.700001,34.700001,17.972225,0
1990-06-12,35.150002,35.150002,35.150002,35.150002,18.205299,0
1990-06-13,35.020000,35.020000,35.020000,35.020000,18.137966,0
1990-06-14,34.830002,34.830002,34.830002,34.830002,18.039551,0
1990-06-15,34.830002,34.830002,34.830002,34.830002,18.039551,0
1990-06-18,34.259998,34.259998,34.259998,34.259998,17.744329,0
1990-06-19,34.410000,34.410000,34.410000,34.410000,17.822027,0
1990-06-20,34.470001,34.470001,34.470001,34.470001,17.853102,0
1990-06-21,34.599998,34.599998,34.599998,34.599998,17.920429,0
1990-06-22,34.119999,34.119999,34.119999,34.119999,17.671822,0
1990-06-25,33.840000,33.840000,33.840000,33.840000,17.526800,0
1990-06-26,33.820000,33.820000,33.820000,33.820000,17.610123,0
1990-06-27,33.930000,33.930000,33.930000,33.930000,17.667391,0
1990-06-28,34.169998,34.169998,34.169998,34.169998,17.792364,0
1990-06-29,34.220001,34.220001,34.220001,34.220001,17.818398,0
1990-07-02,34.360001,34.360001,34.360001,34.360001,17.891294,0
1990-07-03,34.430000,34.430000,34.430000,34.430000,17.927748,0
1990-07-05,34.009998,34.009998,34.009998,34.009998,17.709049,0
1990-07-06,34.270000,34.270000,34.270000,34.270000,17.844425,0
1990-07-09,34.380001,34.380001,34.380001,34.380001,17.901703,0
1990-07-10,34.090000,34.090000,34.090000,34.090000,17.750706,0
1990-07-11,34.549999,34.549999,34.549999,34.549999,17.990231,0
1990-07-12,34.950001,34.950001,34.950001,34.950001,18.198500,0
1990-07-13,35.130001,35.130001,35.130001,35.130001,18.292238,0
1990-07-16,35.290001,35.290001,35.290001,35.290001,18.375553,0
1990-07-17,35.150002,35.150002,35.150002,35.150002,18.302650,0
1990-07-18,34.840000,34.840000,34.840000,34.840000,18.141226,0
1990-07-19,34.939999,34.939999,34.939999,34.939999,18.193302,0
1990-07-20,34.590000,34.590000,34.590000,34.590000,18.011049,0
1990-07-23,34.000000,34.000000,34.000000,34.000000,17.703848,0
1990-07-24,34.040001,34.040001,34.040001,34.040001,17.724676,0
1990-07-25,34.160000,34.160000,34.160000,34.160000,17.787146,0
1990-07-26,34.049999,34.049999,34.049999,34.049999,17.729877,0
1990-07-27,33.820000,33.820000,33.820000,33.820000,17.610123,0
1990-07-30,34.029999,34.029999,34.029999,34.029999,17.719461,0
1990-07-31,34.099998,34.099998,34.099998,34.099998,17.755915,0
1990-08-01,34.040001,34.040001,34.040001,34.040001,17.724676,0
1990-08-02,33.660000,33.660000,33.660000,33.660000,17.526802,0
1990-08-03,33.040001,33.040001,33.040001,33.040001,17.203979,0
1990-08-06,32.060001,32.060001,32.060001,32.060001,16.693684,0
1990-08-07,32.110001,32.110001,32.110001,32.110001,16.719711,0
1990-08-08,32.450001,32.450001,32.450001,32.450001,16.896759,0
1990-08-09,32.610001,32.610001,32.610001,32.610001,16.980068,0
1990-08-10,32.200001,32.200001,32.200001,32.200001,16.766582,0
1990-08-13,32.520000,32.520000,32.520000,32.520000,16.933205,0
1990-08-14,32.580002,32.580002,32.580002,32.580002,16.964445,0
1990-08-15,32.650002,32.650002,32.650002,32.650002,17.000895,0
1990-08-16,31.920000,31.920000,31.920000,31.920000,16.620779,0
1990-08-17,31.480000,31.480000,31.480000,31.480000,16.391685,0
1990-08-20,31.549999,31.549999,31.549999,31.549999,16.428127,0
1990-08-21,30.920000,30.920000,30.920000,30.920000,16.100082,0
1990-08-22,30.420000,30.420000,30.420000,30.420000,15.839741,0
1990-08-23,29.500000,29.500000,29.500000,29.500000,15.360683,0
1990-08-24,29.930000,29.930000,29.930000,29.930000,15.584581,0
1990-08-27,30.889999,30.889999,30.889999,30.889999,16.084459,0
1990-08-28,30.900000,30.900000,30.900000,30.900000,16.089668,0
1990-08-29,31.170000,31.170000,31.170000,31.170000,16.230253,0
1990-08-30,30.639999,30.639999,30.639999,30.639999,15.954281,0
1990-08-31,31.020000,31.020000,31.020000,31.020000,16.152145,0
1990-09-04,31.080000,31.080000,31.080000,31.080000,16.183397,0
1990-09-05,31.200001,31.200001,31.200001,31.200001,16.245886,0
1990-09-06,30.830000,30.830000,30.830000,30.830000,16.053221,0
1990-09-07,31.110001,31.110001,31.110001,31.110001,16.199022,0
1990-09-10,30.959999,30.959999,30.959999,30.959999,16.120907,0
1990-09-11,30.910000,30.910000,30.910000,30.910000,16.094872,0
1990-09-12,31.049999,31.049999,31.049999,31.049999,16.167770,0
1990-09-13,30.670000,30.670000,30.670000,30.670000,15.969903,0
1990-09-14,30.500000,30.500000,30.500000,30.500000,15.881391,0
1990-09-17,30.590000,30.590000,30.590000,30.590000,15.928251,0
1990-09-18,30.690001,30.690001,30.690001,30.690001,15.980312,0
1990-09-19,30.490000,30.490000,30.490000,30.490000,15.876179,0
1990-09-20,30.010000,30.010000,30.010000,30.010000,15.626243,0
1990-09-21,30.000000,30.000000,30.000000,30.000000,15.621024,0
1990-09-24,29.360001,29.360001,29.360001,29.360001,15.287786,0
1990-09-25,29.719999,29.719999,29.719999,29.719999,15.475249,0
1990-09-26,29.410000,29.410000,29.410000,29.410000,15.407136,0
1990-09-27,28.840000,28.840000,28.840000,28.840000,15.108528,0
1990-09-28,29.320000,29.320000,29.320000,29.320000,15.359985,0
1990-10-01,30.190001,30.190001,30.190001,30.190001,15.815757,0
1990-10-02,30.219999,30.219999,30.219999,30.219999,15.831478,0
1990-10-03,29.870001,29.870001,29.870001,29.870001,15.648114,0
1990-10-04,29.990000,29.990000,29.990000,29.990000,15.710989,0
1990-10-05,29.879999,29.879999,29.879999,29.879999,15.653356,0
1990-10-08,30.080000,30.080000,30.080000,30.080000,15.758125,0
1990-10-09,29.260000,29.260000,29.260000,29.260000,15.328551,0
1990-10-10,28.820000,28.820000,28.820000,28.820000,15.098049,0
1990-10-11,28.340000,28.340000,28.340000,28.340000,14.846593,0
1990-10-12,28.780001,28.780001,28.780001,28.780001,15.077110,0
1990-10-15,29.100000,29.100000,29.100000,29.100000,15.244738,0
1990-10-16,28.690001,28.690001,28.690001,28.690001,15.029951,0
1990-10-17,28.670000,28.670000,28.670000,28.670000,15.019470,0
1990-10-18,29.340000,29.340000,29.340000,29.340000,15.370467,0
1990-10-19,29.980000,29.980000,29.980000,29.980000,15.705739,0
1990-10-22,30.200001,30.200001,30.200001,30.200001,15.820999,0
1990-10-23,29.980000,29.980000,29.980000,29.980000,15.705739,0
1990-10-24,30.000000,30.000000,30.000000,30.000000,15.716212,0
1990-10-25,29.770000,29.770000,29.770000,29.770000,15.595736,0
1990-10-26,29.250000,29.250000,29.250000,29.250000,15.323314,0
1990-10-29,28.990000,28.990000,28.990000,28.990000,15.187112,0
1990-10-30,29.209999,29.209999,29.209999,29.209999,15.302362,0
1990-10-31,29.200001,29.200001,29.200001,29.200001,15.297131,0
1990-11-01,29.490000,29.490000,29.490000,29.490000,15.449039,0
1990-11-02,29.959999,29.959999,29.959999,29.959999,15.695272,0
1990-11-05,30.260000,30.260000,30.260000,30.260000,15.852431,0
1990-11-06,29.980000,29.980000,29.980000,29.980000,15.705739,0
1990-11-07,29.440001,29.440001,29.440001,29.440001,15.422846,0
1990-11-08,29.610001,29.610001,29.610001,29.610001,15.511909,0
1990-11-09,30.209999,30.209999,30.209999,30.209999,15.826238,0
1990-11-12,30.760000,30.760000,30.760000,30.760000,16.114357,0
1990-11-13,30.600000,30.600000,30.600000,30.600000,16.030539,0
1990-11-14,30.860001,30.860001,30.860001,30.860001,16.166758,0
1990-11-15,30.540001,30.540001,30.540001,30.540001,15.999111,0
1990-11-16,30.559999,30.559999,30.559999,30.559999,16.009596,0
1990-11-19,30.770000,30.770000,30.770000,30.770000,16.119608,0
1990-11-20,30.389999,30.389999,30.389999,30.389999,15.920532,0
1990-11-21,30.459999,30.459999,30.459999,30.459999,15.957211,0
1990-11-23,30.370001,30.370001,30.370001,30.370001,15.910057,0
1990-11-26,30.520000,30.520000,30.520000,30.520000,15.988633,0
1990-11-27,30.680000,30.680000,30.680000,30.680000,16.072456,0
1990-11-28,30.670000,30.670000,30.670000,30.670000,16.067221,0
1990-11-29,30.520000,30.520000,30.520000,30.520000,15.988633,0
1990-11-30,31.080000,31.080000,31.080000,31.080000,16.282007,0
1990-12-03,31.280001,31.280001,31.280001,31.280001,16.386784,0
1990-12-04,31.500000,31.500000,31.500000,31.500000,16.502031,0
1990-12-05,31.840000,31.840000,31.840000,31.840000,16.680153,0
1990-12-06,31.770000,31.770000,31.770000,31.770000,16.643480,0
1990-12-07,31.639999,31.639999,31.639999,31.639999,16.575371,0
1990-12-10,31.750000,31.750000,31.750000,31.750000,16.633001,0
1990-12-11,31.530001,31.530001,31.530001,31.530001,16.517750,0
1990-12-12,31.889999,31.889999,31.889999,31.889999,16.706345,0
1990-12-13,31.809999,31.809999,31.809999,31.809999,16.664427,0
1990-12-14,31.570000,31.570000,31.570000,31.570000,16.538704,0
1990-12-17,31.490000,31.490000,31.490000,31.490000,16.496796,0
1990-12-18,31.879999,31.879999,31.879999,31.879999,16.701111,0
1990-12-19,31.889999,31.889999,31.889999,31.889999,16.706345,0
1990-12-20,31.879999,31.879999,31.879999,31.879999,16.701111,0
1990-12-21,32.040001,32.040001,32.040001,32.040001,16.784924,0
1990-12-24,31.889999,31.889999,31.889999,31.889999,16.706345,0
1990-12-26,31.980000,31.980000,31.980000,31.980000,16.753502,0
1990-12-27,31.059999,31.059999,31.059999,31.059999,16.625036,0
1990-12-28,31.110001,31.110001,31.110001,31.110001,16.651802,0
1990-12-31,31.240000,31.240000,31.240000,31.240000,16.721375,0
1991-01-02,30.889999,30.889999,30.889999,30.889999,16.534037,0
1991-01-03,30.459999,30.459999,30.459999,30.459999,16.303888,0
1991-01-04,30.389999,30.389999,30.389999,30.389999,16.266409,0
1991-01-07,29.870001,29.870001,29.870001,29.870001,15.988073,0
1991-01-08,29.820000,29.820000,29.820000,29.820000,15.961314,0
1991-01-09,29.500000,29.500000,29.500000,29.500000,15.790032,0
1991-01-10,29.780001,29.780001,29.780001,29.780001,15.939917,0
1991-01-11,29.850000,29.850000,29.850000,29.850000,15.977383,0
1991-01-14,29.600000,29.600000,29.600000,29.600000,15.843564,0
1991-01-15,29.709999,29.709999,29.709999,29.709999,15.902443,0
1991-01-16,29.950001,29.950001,29.950001,29.950001,16.030901,0
1991-01-17,31.070000,31.070000,31.070000,31.070000,16.630386,0
1991-01-18,31.459999,31.459999,31.459999,31.459999,16.839138,0
1991-01-21,31.360001,31.360001,31.360001,31.360001,16.785608,0
1991-01-22,31.100000,31.100000,31.100000,31.100000,16.646439,0
1991-01-23,31.280001,31.280001,31.280001,31.280001,16.742790,0
1991-01-24,31.709999,31.709999,31.709999,31.709999,16.972948,0
1991-01-25,31.840000,31.840000,31.840000,31.840000,17.042536,0
1991-01-28,31.840000,31.840000,31.840000,31.840000,17.042536,0
1991-01-29,31.830000,31.830000,31.830000,31.830000,17.037184,0
1991-01-30,32.310001,32.310001,32.310001,32.310001,17.294100,0
1991-01-31,32.599998,32.599998,32.599998,32.599998,17.449327,0
1991-02-01,32.520000,32.520000,32.520000,32.520000,17.406502,0
1991-02-04,33.040001,33.040001,33.040001,33.040001,17.684849,0
1991-02-05,33.330002,33.330002,33.330002,33.330002,17.840067,0
1991-02-06,33.980000,33.980000,33.980000,33.980000,18.187977,0
1991-02-07,33.840000,33.840000,33.840000,33.840000,18.113035,0
1991-02-08,34.110001,34.110001,34.110001,34.110001,18.257557,0
1991-02-11,35.000000,35.000000,35.000000,35.000000,18.733925,0
1991-02-12,34.720001,34.720001,34.720001,34.720001,18.584068,0
1991-02-13,35.049999,35.049999,35.049999,35.049999,18.760704,0
1991-02-14,34.610001,34.610001,34.610001,34.610001,18.525190,0
1991-02-15,35.070000,35.070000,35.070000,35.070000,18.771406,0
1991-02-19,35.099998,35.099998,35.099998,35.099998,18.787455,0
1991-02-20,34.700001,34.700001,34.700001,34.700001,18.573366,0
1991-02-21,34.680000,34.680000,34.680000,34.680000,18.562660,0
1991-02-22,34.759998,34.759998,34.759998,34.759998,18.605476,0
1991-02-25,34.919998,34.919998,34.919998,34.919998,18.691126,0
1991-02-26,34.509998,34.509998,34.509998,34.509998,18.471661,0
1991-02-27,34.970001,34.970001,34.970001,34.970001,18.717875,0
1991-02-28,34.919998,34.919998,34.919998,34.919998,18.691126,0
1991-03-01,35.240002,35.240002,35.240002,35.240002,18.862404,0
1991-03-04,35.150002,35.150002,35.150002,35.150002,18.814240,0
1991-03-05,35.849998,35.849998,35.849998,35.849998,19.188911,0
1991-03-06,35.799999,35.799999,35.799999,35.799999,19.162136,0
1991-03-07,35.779999,35.779999,35.779999,35.779999,19.151440,0
1991-03-08,35.700001,35.700001,35.700001,35.700001,19.108618,0
1991-03-11,35.509998,35.509998,35.509998,35.509998,19.006924,0
1991-03-12,35.240002,35.240002,35.240002,35.240002,18.862404,0
1991-03-13,35.669998,35.669998,35.669998,35.669998,19.092560,0
1991-03-14,35.570000,35.570000,35.570000,35.570000,19.039049,0
1991-03-15,35.580002,35.580002,35.580002,35.580002,19.044386,0
1991-03-18,35.439999,35.439999,35.439999,35.439999,18.969446,0
1991-03-19,34.919998,34.919998,34.919998,34.919998,18.691126,0
1991-03-20,35.040001,35.040001,35.040001,35.040001,18.755342,0
1991-03-21,34.910000,34.910000,34.910000,34.910000,18.685764,0
1991-03-22,35.020000,35.020000,35.020000,35.020000,18.744640,0
1991-03-25,35.240002,35.240002,35.240002,35.240002,18.862404,0
1991-03-26,35.860001,35.860001,35.860001,35.860001,19.194265,0
1991-03-27,35.520000,35.520000,35.520000,35.520000,19.145750,0
1991-03-28,35.509998,35.509998,35.509998,35.509998,19.140362,0
1991-04-01,35.150002,35.150002,35.150002,35.150002,18.946316,0
1991-04-02,35.919998,35.919998,35.919998,35.919998,19.361343,0
1991-04-03,35.869999,35.869999,35.869999,35.869999,19.334400,0
1991-04-04,35.970001,35.970001,35.970001,35.970001,19.388304,0
1991-04-05,35.549999,35.549999,35.549999,35.549999,19.161915,0
1991-04-08,35.860001,35.860001,35.860001,35.860001,19.329018,0
1991-04-09,35.380001,35.380001,35.380001,35.380001,19.070288,0
1991-04-10,35.340000,35.340000,35.340000,35.340000,19.048719,0
1991-04-11,35.770000,35.770000,35.770000,35.770000,19.280493,0
1991-04-12,36.029999,36.029999,36.029999,36.029999,19.420645,0
1991-04-15,36.110001,36.110001,36.110001,36.110001,19.463770,0
1991-04-16,36.720001,36.720001,36.720001,36.720001,19.792557,0
1991-04-17,36.990002,36.990002,36.990002,36.990002,19.938097,0
1991-04-18,36.799999,36.799999,36.799999,36.799999,19.835674,0
1991-04-19,36.400002,36.400002,36.400002,36.400002,19.620077,0
1991-04-22,36.090000,36.090000,36.090000,36.090000,19.452969,0
1991-04-23,36.160000,36.160000,36.160000,36.160000,19.490723,0
1991-04-24,36.259998,36.259998,36.259998,36.259998,19.544601,0
1991-04-25,35.930000,35.930000,35.930000,35.930000,19.366745,0
1991-04-26,35.910000,35.910000,35.910000,35.910000,19.355972,0
1991-04-29,35.419998,35.419998,35.419998,35.419998,19.091854,0
1991-04-30,35.580002,35.580002,35.580002,35.580002,19.178097,0
1991-05-01,36.049999,36.049999,36.049999,36.049999,19.431431,0
1991-05-02,36.070000,36.070000,36.070000,36.070000,19.442200,0
1991-05-03,36.099998,36.099998,36.099998,36.099998,19.458382,0
1991-05-06,36.060001,36.060001,36.060001,36.060001,19.436811,0
1991-05-07,35.820000,35.820000,35.820000,35.820000,19.307449,0
1991-05-08,35.930000,35.930000,35.930000,35.930000,19.366745,0
1991-05-09,36.400002,36.400002,36.400002,36.400002,19.620077,0
1991-05-10,35.689999,35.689999,35.689999,35.689999,19.237385,0
1991-05-13,35.799999,35.799999,35.799999,35.799999,19.296665,0
1991-05-14,35.310001,35.310001,35.310001,35.310001,19.032555,0
1991-05-15,35.029999,35.029999,35.029999,35.029999,18.881624,0
1991-05-16,35.029999,35.029999,35.029999,35.029999,18.881624,0
1991-05-17,35.410000,35.410000,35.410000,35.410000,19.086460,0
1991-05-20,35.400002,35.400002,35.400002,35.400002,19.081074,0
1991-05-21,35.700001,35.700001,35.700001,35.700001,19.242771,0
1991-05-22,35.779999,35.779999,35.779999,35.779999,19.285889,0
1991-05-23,35.669998,35.669998,35.669998,35.669998,19.226599,0
1991-05-24,35.919998,35.919998,35.919998,35.919998,19.361343,0
1991-05-28,36.349998,36.349998,36.349998,36.349998,19.593122,0
1991-05-29,36.430000,36.430000,36.430000,36.430000,19.636253,0
1991-05-30,36.830002,36.830002,36.830002,36.830002,19.851858,0
1991-05-31,37.099998,37.099998,37.099998,37.099998,19.997379,0
1991-06-03,37.099998,37.099998,37.099998,37.099998,19.997379,0
1991-06-04,36.919998,36.919998,36.919998,36.919998,19.900358,0
1991-06-05,36.669998,36.669998,36.669998,36.669998,19.765610,0
1991-06-06,36.540001,36.540001,36.540001,36.540001,19.695543,0
1991-06-07,36.139999,36.139999,36.139999,36.139999,19.479939,0
1991-06-10,36.070000,36.070000,36.070000,36.070000,19.442200,0
1991-06-11,36.310001,36.310001,36.310001,36.310001,19.571556,0
1991-06-12,35.889999,35.889999,35.889999,35.889999,19.345186,0
1991-06-13,35.990002,35.990002,35.990002,35.990002,19.399086,0
1991-06-14,36.430000,36.430000,36.430000,36.430000,19.636253,0
1991-06-17,36.220001,36.220001,36.220001,36.220001,19.523067,0
1991-06-18,36.080002,36.080002,36.080002,36.080002,19.447598,0
1991-06-19,35.750000,35.750000,35.750000,35.750000,19.269724,0
1991-06-20,35.779999,35.779999,35.779999,35.779999,19.285889,0
1991-06-21,36.000000,36.000000,36.000000,36.000000,19.404476,0
1991-06-24,35.369999,35.369999,35.369999,35.369999,19.064894,0
1991-06-25,35.340000,35.340000,35.340000,35.340000,19.048719,0
1991-06-26,35.439999,35.439999,35.439999,35.439999,19.102625,0
1991-06-27,35.520000,35.520000,35.520000,35.520000,19.243484,0
1991-06-28,35.230000,35.230000,35.230000,35.230000,19.086378,0
1991-07-01,35.869999,35.869999,35.869999,35.869999,19.433100,0
1991-07-02,35.830002,35.830002,35.830002,35.830002,19.411436,0
1991-07-03,35.450001,35.450001,35.450001,35.450001,19.205553,0
1991-07-05,35.520000,35.520000,35.520000,35.520000,19.243484,0
1991-07-08,35.889999,35.889999,35.889999,35.889999,19.443939,0
1991-07-09,35.720001,35.720001,35.720001,35.720001,19.351843,0
1991-07-10,35.680000,35.680000,35.680000,35.680000,19.330166,0
1991-07-11,35.799999,35.799999,35.799999,35.799999,19.395176,0
1991-07-12,36.110001,36.110001,36.110001,36.110001,19.563124,0
1991-07-15,36.320000,36.320000,36.320000,36.320000,19.676891,0
1991-07-16,36.240002,36.240002,36.240002,36.240002,19.633560,0
1991-07-17,36.209999,36.209999,36.209999,36.209999,19.617304,0
1991-07-18,36.610001,36.610001,36.610001,36.610001,19.834003,0
1991-07-19,36.500000,36.500000,36.500000,36.500000,19.774412,0
1991-07-22,36.380001,36.380001,36.380001,36.380001,19.709400,0
1991-07-23,36.049999,36.049999,36.049999,36.049999,19.530619,0
1991-07-24,35.970001,35.970001,35.970001,35.970001,19.487278,0
1991-07-25,36.200001,36.200001,36.200001,36.200001,19.611879,0
1991-07-26,36.189999,36.189999,36.189999,36.189999,19.606470,0
1991-07-29,36.410000,36.410000,36.410000,36.410000,19.725653,0
1991-07-30,36.750000,36.750000,36.750000,36.750000,19.909849,0
1991-07-31,36.860001,36.860001,36.860001,36.860001,19.969458,0
1991-08-01,36.799999,36.799999,36.799999,36.799999,19.936935,0
1991-08-02,36.810001,36.810001,36.810001,36.810001,19.942364,0
1991-08-05,36.630001,36.630001,36.630001,36.630001,19.844837,0
1991-08-06,37.169998,37.169998,37.169998,37.169998,20.137400,0
1991-08-07,37.180000,37.180000,37.180000,37.180000,20.142811,0
1991-08-08,37.070000,37.070000,37.070000,37.070000,20.083212,0
1991-08-09,36.869999,36.869999,36.869999,36.869999,19.974863,0
1991-08-12,36.959999,36.959999,36.959999,36.959999,20.023623,0
1991-08-13,37.110001,37.110001,37.110001,37.110001,20.104897,0
1991-08-14,37.150002,37.150002,37.150002,37.150002,20.126570,0
1991-08-15,37.099998,37.099998,37.099998,37.099998,20.099474,0
1991-08-16,36.750000,36.750000,36.750000,36.750000,19.909849,0
1991-08-19,35.889999,35.889999,35.889999,35.889999,19.443939,0
1991-08-20,36.169998,36.169998,36.169998,36.169998,19.595631,0
1991-08-21,37.230000,37.230000,37.230000,37.230000,20.169901,0
1991-08-22,37.299999,37.299999,37.299999,37.299999,20.207829,0
1991-08-23,37.570000,37.570000,37.570000,37.570000,20.354099,0
1991-08-26,37.549999,37.549999,37.549999,37.549999,20.343271,0
1991-08-27,37.480000,37.480000,37.480000,37.480000,20.305351,0
1991-08-28,37.830002,37.830002,37.830002,37.830002,20.494963,0
1991-08-29,37.810001,37.810001,37.810001,37.810001,20.484131,0
1991-08-30,37.720001,37.720001,37.720001,37.720001,20.435362,0
1991-09-03,37.419998,37.419998,37.419998,37.419998,20.272839,0
1991-09-04,37.220001,37.220001,37.220001,37.220001,20.164478,0
1991-09-05,37.130001,37.130001,37.130001,37.130001,20.115732,0
1991-09-06,37.130001,37.130001,37.130001,37.130001,20.115732,0
1991-09-09,37.090000,37.090000,37.090000,37.090000,20.094044,0
1991-09-10,36.730000,36.730000,36.730000,36.730000,19.899012,0
1991-09-11,36.770000,36.770000,36.770000,36.770000,19.920692,0
1991-09-12,36.990002,36.990002,36.990002,36.990002,20.039883,0
1991-09-13,36.630001,36.630001,36.630001,36.630001,19.844837,0
1991-09-16,36.849998,36.849998,36.849998,36.849998,19.964029,0
1991-09-17,36.830002,36.830002,36.830002,36.830002,19.953196,0
1991-09-18,36.959999,36.959999,36.959999,36.959999,20.023623,0
1991-09-19,37.029999,37.029999,37.029999,37.029999,20.061550,0
1991-09-20,37.070000,37.070000,37.070000,37.070000,20.083212,0
1991-09-23,36.880001,36.880001,36.880001,36.880001,19.980284,0
1991-09-24,37.060001,37.060001,37.060001,37.060001,20.077801,0
1991-09-25,36.990002,36.990002,36.990002,36.990002,20.039883,0
1991-09-26,36.770000,36.770000,36.770000,36.770000,20.018105,0
1991-09-27,36.709999,36.709999,36.709999,36.709999,19.985439,0
1991-09-30,36.910000,36.910000,36.910000,36.910000,20.094320,0
1991-10-01,37.029999,37.029999,37.029999,37.029999,20.159645,0
1991-10-02,36.950001,36.950001,36.950001,36.950001,20.116087,0
1991-10-03,36.590000,36.590000,36.590000,36.590000,19.920103,0
1991-10-04,36.299999,36.299999,36.299999,36.299999,19.762228,0
1991-10-07,36.139999,36.139999,36.139999,36.139999,19.675131,0
1991-10-08,36.240002,36.240002,36.240002,36.240002,19.729565,0
1991-10-09,35.880001,35.880001,35.880001,35.880001,19.533579,0
1991-10-10,36.240002,36.240002,36.240002,36.240002,19.729565,0
1991-10-11,36.330002,36.330002,36.330002,36.330002,19.778563,0
1991-10-14,36.799999,36.799999,36.799999,36.799999,20.034430,0
1991-10-15,37.230000,37.230000,37.230000,37.230000,20.268530,0
1991-10-16,37.410000,37.410000,37.410000,37.410000,20.366528,0
1991-10-17,37.320000,37.320000,37.320000,37.320000,20.317530,0
1991-10-18,37.320000,37.320000,37.320000,37.320000,20.317530,0
1991-10-21,37.150002,37.150002,37.150002,37.150002,20.224985,0
1991-10-22,36.939999,36.939999,36.939999,36.939999,20.110647,0
1991-10-23,36.950001,36.950001,36.950001,36.950001,20.116087,0
1991-10-24,36.669998,36.669998,36.669998,36.669998,19.963663,0
1991-10-25,36.599998,36.599998,36.599998,36.599998,19.925558,0
1991-10-28,37.110001,37.110001,37.110001,37.110001,20.203203,0
1991-10-29,37.299999,37.299999,37.299999,37.299999,20.306633,0
1991-10-30,37.439999,37.439999,37.439999,37.439999,20.382862,0
1991-10-31,37.400002,37.400002,37.400002,37.400002,20.361090,0
1991-11-01,37.290001,37.290001,37.290001,37.290001,20.301193,0
1991-11-04,37.220001,37.220001,37.220001,37.220001,20.263081,0
1991-11-05,37.090000,37.090000,37.090000,37.090000,20.192308,0
1991-11-06,37.220001,37.220001,37.220001,37.220001,20.263081,0
1991-11-07,37.580002,37.580002,37.580002,37.580002,20.459082,0
1991-11-08,37.520000,37.520000,37.520000,37.520000,20.426414,0
1991-11-11,37.549999,37.549999,37.549999,37.549999,20.442749,0
1991-11-12,37.889999,37.889999,37.889999,37.889999,20.627844,0
1991-11-13,37.959999,37.959999,37.959999,37.959999,20.665955,0
1991-11-14,37.939999,37.939999,37.939999,37.939999,20.655066,0
1991-11-15,36.560001,36.560001,36.560001,36.560001,19.903774,0
1991-11-18,36.810001,36.810001,36.810001,36.810001,20.039885,0
1991-11-19,36.810001,36.810001,36.810001,36.810001,20.039885,0
1991-11-20,36.180000,36.180000,36.180000,36.180000,19.696894,0
1991-11-21,36.330002,36.330002,36.330002,36.330002,19.778563,0
1991-11-22,35.970001,35.970001,35.970001,35.970001,19.582573,0
1991-11-25,35.900002,35.900002,35.900002,35.900002,19.544462,0
1991-11-26,36.150002,36.150002,36.150002,36.150002,19.680559,0
1991-11-27,36.020000,36.020000,36.020000,36.020000,19.609787,0
1991-11-29,35.900002,35.900002,35.900002,35.900002,19.544462,0
1991-12-02,36.500000,36.500000,36.500000,36.500000,19.871111,0
1991-12-03,36.459999,36.459999,36.459999,36.459999,19.849339,0
1991-12-04,36.380001,36.380001,36.380001,36.380001,19.805784,0
1991-12-05,36.130001,36.130001,36.130001,36.130001,19.669678,0
1991-12-06,36.290001,36.290001,36.290001,36.290001,19.756783,0
1991-12-09,36.220001,36.220001,36.220001,36.220001,19.718681,0
1991-12-10,36.189999,36.189999,36.189999,36.189999,19.702343,0
1991-12-11,36.169998,36.169998,36.169998,36.169998,19.691454,0
